date,review,rating,title,lemmatized_review,top_emotion,emotion_score,sentiment_label,product_type,issue_type
2026-05-09,"the app and its features are good. please re-add the ability for free users to actually choose their own songs. it is disappointing that an already wealthy music app needs to lock all of the options that an makes a music app a music app behind a paywall. a music app should be able to do the bare minimum of playing the song selected, and it is pathetic that you lock even that ability in the premium section. no, nobody will be listening to your recommendations.",2,ok,"the app and its feature be good . please re - add the ability for free user to actually choose their own song . it be disappointing that an already wealthy music app need to lock all of the option that an make a music app a music app behind a paywall . a music app should be able to do the bare minimum of play the song select , and it be pathetic that you lock even that ability in the premium section . no , nobody will be listen to your recommendation .",Negative,0.821890652179718,LABEL_0,Music,"Monetization, Technical, Recommendation"
2026-05-09,App is cool but they invest all the money they make into war weapons.,1,Your money goes to kxll,app be cool but they invest all the money they make into war weapon .,Neutral,0.6947903633117676,LABEL_0,General,General
2026-05-09,Spotify is only good if you have premium personal why waste money but anyway,4,Billy bob joe,spotify be only good if you have premium personal why waste money but anyway,Neutral,0.9091132283210754,LABEL_1,General,Monetization
2026-05-09,"Ok, so first of all this is a great app.  But It’d be nice if you could repeat also if you could like well I’d there was no limit for switching songs or lyrics also a little less ads would be so nice! But other than that this app is a must have!! <3 :)",5,Pls see this…,"ok , so first of all this be a great app .   but it ’d be nice if you could repeat also if you could like well I ’d there be no limit for switch song or lyric also a little less ad would be so nice ! but other than that this app be a must have ! ! <3 :)",Positive,0.8734569549560547,LABEL_2,Music,Monetization
2026-05-09,Way better than pandora,5,The best music,way well than pandora,Positive,0.39797183871269226,LABEL_2,General,General
2026-05-09,Great music! 6 out of 5 if I could,5,Good music,great music ! 6 out of 5 if I could,Positive,0.90981125831604,LABEL_2,Music,General
2026-05-09,"Spotify is probably the best option for music, but there’s been a bug happening where after I exit a podcast, the music just doesn’t want to play. AMAZING, but not perfect.",4,my favorite music app… buuuuuuut,"spotify be probably the good option for music , but there ’ be a bug happen where after I exit a podcast , the music just do not want to play . amazing , but not perfect .",Positive,0.5328056812286377,LABEL_0,"Podcast, Music",Technical
2026-05-09,they treat people without premium like dirt. i barely can do stuff on Spotify without spending money. too many ads. everything else is good,2,money,they treat people without premium like dirt . I barely can do stuff on spotify without spend money . too many ad . everything else be good,Positive,0.42269742488861084,LABEL_0,General,Monetization
2026-05-09,"the functionality of being able to tell if a song is specifically in your liked playlist from a glance, as opposed to just if it’s in one of your playlist was peak

it’s truly sad that spotify’s been redesigned to where you can now doomscroll on it, and on top of that, we should have a way to know if songs were created using AI",1,miss the heart shaped favourite button,"the functionality of be able to tell if a song be specifically in your liked playlist from a glance , as oppose to just if it ’s in one of your playlist be peak 

 it ’s truly sad that spotify ’s be redesign to where you can now doomscroll on it , and on top of that , we should have a way to know if song be create use ai",Negative,0.9412997364997864,LABEL_0,"Music, Playlist/Shuffle","Monetization, Design/UI"
2026-05-09,"Spotify is the best. It has song DNA so you can see who wrote it, you can also do many cool things with the playlists. Apple, on the other hand should stick to making quality tech instead of trying to monopolize the music streaming industry. 

Ps. Apple, I love you :)",5,Why would people want to use Apple Music?,"spotify be the good . it have song dna so you can see who write it , you can also do many cool thing with the playlist . apple , on the other hand should stick to make quality tech instead of try to monopolize the music streaming industry . 

 ps . apple , I love you :)",Neutral,0.5895990133285522,LABEL_2,"Music, Playlist/Shuffle",Monetization
2026-05-09,There is no reason for there to be this many ads. It’s a ridiculous amount and it’s annoying,1,Stupid amount of ads,there be no reason for there to be this many ad . it ’ a ridiculous amount and it ’ annoy,Negative,0.681926429271698,LABEL_0,General,Monetization
2026-05-09,"This is terrible it’s been annoying me all day. I just want to listen to a specific artist without the next song being recommended by Spotify. You can only get rid of it with premium I’m not buying premium to pay to listen to music. I can’t even listen to songs without the next song being different than what I want. You can’t change any of it in settings, I searched it up and I did everything it said. Google also said it is a feature forced by Spotify you can only change with the premium. What’s the point of having playlists if it’s just gonna change what you’re listening to. I’ve spent 20 minutes trying to fix it and it’s not working. it’s so frustrating I hate this app so much. My settings don’t even have an option for smart shuffle. If a developer is seeing this please respond to my comment I’m looking for help and I want to keep listening to the music I want.",1,Smart shuffle,"this be terrible it ’ be annoy I all day . I just want to listen to a specific artist without the next song be recommend by spotify . you can only get rid of it with premium I ’m not buy premium to pay to listen to music . I can not even listen to song without the next song be different than what I want . you can not change any of it in setting , I search it up and I do everything it say . google also say it be a feature force by spotify you can only change with the premium . what ’s the point of have playlist if it ’s just go to change what you ’re listen to . I ’ve spend 20 minute try to fix it and it ’ not work . it ’ so frustrating I hate this app so much . my setting do not even have an option for smart shuffle . if a developer be see this please respond to my comment I ’m look for help and I want to keep listen to the music I want .",Negative,0.5690588355064392,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical, Recommendation, Customer Service"
2026-05-09,"I will be Back to apple music. Force podcasts that I don’t want  to see in my list, the smart shuffle is poor.",1,Force podcasts,"I will be back to apple music . force podcast that I do not want   to see in my list , the smart shuffle be poor .",Neutral,0.8818473219871521,LABEL_0,"Podcast, Music, Playlist/Shuffle",General
2026-05-09,I like Spotify it’s really good to listen to music I love this app!!!!!!!!!!!,5,ArtisticMellow,I like spotify it ’ really good to listen to music I love this app ! ! ! ! ! ! ! ! ! ! !,Positive,0.9013451337814331,LABEL_2,Music,General
2026-05-09,"I love everything about Spotify, I just wish they would update the interface a little. At least let me change the colors or something. Maybe have different themes we can choose from or something",4,I love everything but,"I love everything about spotify , I just wish they would update the interface a little . at least let I change the color or something . maybe have different theme we can choose from or something",Neutral,0.5386773347854614,LABEL_2,General,"Technical, Design/UI"
2026-05-09,stop giving ads but otherwise good,3,NO ADS,stop give ad but otherwise good,Neutral,0.7415848970413208,LABEL_1,General,Monetization
2026-05-09,AWESOME APP but the only thing I hate is the adds 247 I'll do anything to get them removed for free!!,5,.,awesome app but the only thing I hate be the add 247 I will do anything to get they remove for free ! !,Negative,0.7561144232749939,LABEL_0,General,Monetization
2026-05-09,Bro Spotify is so easy to run and great for everyday music listening totally get this app!!!!!! ദ്ദി・ᴗ・)✧,5,The best music app ever,bro spotify be so easy to run and great for everyday music listen totally get this app ! ! ! ! ! ! ദ്ദി・ᴗ・ ) ✧,Positive,0.5872050523757935,LABEL_2,Music,General
2026-05-09,"Amazing in every way, has podcasts and music that you will love! Highly recommend",5,Amazed,"amazing in every way , have podcast and music that you will love ! highly recommend",Positive,0.8062683939933777,LABEL_2,"Podcast, Music",Recommendation
2026-05-09,"Subscription increases but you can’t even listen even go a full podcast episode without being interrupted two, sometimes FOUR times, by these goddamn advertisements. Spotify leave them to the non subscribers",2,Pay to listen to advertisements,"subscription increase but you can not even listen even go a full podcast episode without be interrupt two , sometimes four time , by these goddamn advertisement . spotify leave they to the non subscriber",Negative,0.6382478475570679,LABEL_0,Podcast,Monetization
2026-05-09,"My music my way, I couldn’t be better.",5,Spotify playlist,"my music my way , I could not be well .",Positive,0.5102739334106445,LABEL_2,Music,General
2026-05-09,When there is an add u can just exit the app then just open it back up and there is no add! And listen to the Backstreet Boys and nf! And jelly roll they are all super good just like this app!,5,Wow Spotify,when there be an add u can just exit the app then just open it back up and there be no add ! and listen to the backstreet boy and nf ! and jelly roll they be all super good just like this app !,Neutral,0.47213172912597656,LABEL_2,General,Monetization
2026-05-09,Enjoy it very much,5,Great,enjoy it very much,Positive,0.8782292008399963,LABEL_2,General,General
2026-05-09,Spotify allowed me to listen to music without worry,5,Why I love Spotify,spotify allow I to listen to music without worry,Negative,0.927697479724884,LABEL_2,Music,General
2026-05-09,I love Spotify for my listening experience I feel like I’m at concert minus the adverts but even the adverts aren’t long,5,Come on Spotify,I love spotify for my listening experience I feel like I ’m at concert minus the advert but even the advert be not long,Positive,0.3583521842956543,LABEL_2,General,Monetization
2026-05-09,There are to many ads to the point that I can’t enjoy my songs,2,Less ads,there be to many ad to the point that I can not enjoy my song,Negative,0.7376201748847961,LABEL_0,Music,Monetization
2026-05-09,Spotify Is Always There To Lift My Day Up To The LORD!,5,Dependable,spotify be always there to lift my day up to the lord !,Neutral,0.5770882368087769,LABEL_2,General,General
2026-05-09,"New update means you have to pay for songs while dealing with to many adds, sound cloud copy 💔",1,Mine as well use sound cloud,"new update mean you have to pay for song while deal with to many add , sound cloud copy 💔",Neutral,0.8268109560012817,LABEL_0,Music,"Monetization, Technical"
2026-05-09,OMG BRO FIRST OF ALL KATSEYE IS NOTTTT K-POP LIKE STOP ADDING IT INTO MY K-POP PLAYLIST AND SECOND OF ALL WHY WHY WHY SOOOOOOOOO MANY ADS LIKE TELL ME WHY I GOT 5 ADS IN A ROW FIVEEEEEEE LIKE THATS NOT COOL AND ITS LIKE AFTER EVERYYYY SONGGGG UGHHHHHHHHHHH I LOVE SPOTIFY BUT THE ADS THE ADS IM TELLING YOU UGHHHGJGHGH but still it’s a good app,1,ads ads advertisements,omg bro first of all katseye be notttt k - pop like stop add it into my k - pop playlist and second of all why why why sooooooooo many ad like tell I why I get 5 ad in a row fiveeeeeee like that s not cool and its like after everyyyy songggg ughhhhhhhhhhh I love spotify but the ad the ad I m tell you ughhhgjghgh but still it ’ a good app,Positive,0.8460217118263245,LABEL_0,"Music, Playlist/Shuffle",Monetization
2026-05-09,I love Spotify and won’t go with any other service.,5,Amazing service and music,I love spotify and will not go with any other service .,Positive,0.8081281185150146,LABEL_2,General,General
2026-05-09,It’s good if you had premium,5,Super only…,it ’ good if you have premium,Positive,0.5467448830604553,LABEL_2,General,Monetization
2026-05-09,I love it it’s the best app to listen to music on,5,It’s cool,I love it it ’ the good app to listen to music on,Positive,0.9732896089553833,LABEL_2,Music,General
2026-05-09,All of the lyrics work and I love it soooooo much🎵🎵🎵,5,Love it!,all of the lyric work and I love it soooooo much 🎵 🎵 🎵,Positive,0.9231180548667908,LABEL_2,General,General
2026-05-09,It’s the best music app,5,I love Spotify,it ’ the good music app,Positive,0.4327744245529175,LABEL_2,Music,General
2026-05-09,Money that should be going to actually pay artists a living wage is being used to fund a company that is essentially “skynet.” They don’t pay artists nearly enough and they have allowed AI music onto the platform. It was already a corrupt and evil app and then they made it even worse,1,Directly funds ai to kill people,"money that should be go to actually pay artist a living wage be be use to fund a company that be essentially "" skynet . "" they do not pay artist nearly enough and they have allow ai music onto the platform . it be already a corrupt and evil app and then they make it even bad",Negative,0.7979255318641663,LABEL_0,Music,Monetization
2026-05-09,"I don’t want to listen to whatever dumb right wing esoteric podcast you’re being paid to promote. I will never listen to a podcast on your platform, but I may switch to another platform if you keep trying to autoplay the worse podcasts I’ve ever heard of.",1,STOP AUTOPLAYING PODCASTS,"I do not want to listen to whatever dumb right wing esoteric podcast you ’re be pay to promote . I will never listen to a podcast on your platform , but I may switch to another platform if you keep try to autoplay the bad podcast I ’ve ever hear of .",Negative,0.8641427755355835,LABEL_0,Podcast,Monetization
2026-05-09,It's like a hidden track but still,4,Y'all need to add path by bts,it be like a hidden track but still,Neutral,0.7332082986831665,LABEL_1,Music,General
2026-05-09,Music is an expression of our humanity Spotify brings one of the foundational connections that cultures can share. Our souls live in our music .,5,Should be required,music be an expression of our humanity spotify bring one of the foundational connection that culture can share . our soul live in our music .,Neutral,0.7360023856163025,LABEL_2,Music,General
2026-05-09,"Add a song/music recognition tech to the search, and youtube search are quite powerful and better than Spotify, so fix it please",4,Please add song recognition like YouTube,"add a song / music recognition tech to the search , and youtube search be quite powerful and well than spotify , so fix it please",Neutral,0.9281032085418701,LABEL_2,Music,"Monetization, Technical, Design/UI"
2026-05-09,This app is easy to navigate with.,5,Ease of use,this app be easy to navigate with .,Neutral,0.6464895009994507,LABEL_2,General,General
2026-05-09,spotify has WAY too many ads and you can’t choose the songs u want sometimes it’s kinda pay to win,3,it’s ok,spotify have way too many ad and you can not choose the song u want sometimes it ’ kinda pay to win,Neutral,0.7297918200492859,LABEL_0,Music,Monetization
2026-05-09,This used to be an awesome app however changes within the app are terrible especially not knowing when they happen or what happens. My Bluetooth will not match my album art on my truck screen. And it’s clearly Spotify. It does it in all vehicles I use but my wife’s does not do it. And this app is being drenched with AI and losing a lot of artists due to it but it still beats all other apps.,3,Lost Respect,this use to be an awesome app however change within the app be terrible especially not know when they happen or what happen . my bluetooth will not match my album art on my truck screen . and it ’s clearly spotify . it do it in all vehicle I use but my wife ’s do not do it . and this app be be drench with ai and lose a lot of artist due to it but it still beat all other app .,Negative,0.7100134491920471,LABEL_0,Music,General
2026-05-09,give us the ability to choose songs again and its five,4,its good,give we the ability to choose song again and its five,Neutral,0.6840337514877319,LABEL_1,Music,General
2026-05-09,Spotify on iPad OS has been consistently crashing for the past two weeks. I cannot navigate past my home screen without the app closing itself! I don’t pay $10/month+ to not be able to listen to my music. FIX IT!,1,FIX YOUR APP!,spotify on ipad os have be consistently crash for the past two week . I can not navigate past my home screen without the app close itself ! I do not pay $ 10 / month+ to not be able to listen to my music . fix it !,Negative,0.33073335886001587,LABEL_0,Music,"Monetization, Technical"
2026-05-09,"One of my favorite apps of all time, thank you for providing sick beats and fire lyrics",5,The Gift That Keeps on Giving,"one of my favorite app of all time , thank you for provide sick beat and fire lyric",Positive,0.4614047110080719,LABEL_2,General,General
2026-05-09,"we have to pay for features that other apps literally have for free, 6 skips per hour? Not being able to turn off shuffle? And Then we can’t even slide though the song. Do better spotify",1,paying for features that other apps have for free,"we have to pay for feature that other app literally have for free , 6 skip per hour ? not be able to turn off shuffle ? and then we can not even slide though the song . do well spotify",Positive,0.410996675491333,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-09,I love this app so much 😇😇,5,Mar,I love this app so much 😇 😇,Positive,0.96705162525177,LABEL_2,General,General
2026-05-09,The best app ever! The lyrics make it so much better!! 5 stars!,5,The best app for listening to in showers or on a walk!! I recommend!!!,the good app ever ! the lyric make it so much well ! ! 5 star !,Positive,0.7294592261314392,LABEL_2,General,General
2026-05-09,Great voice better than Tesla Cariyoke,5,Great,great voice well than tesla cariyoke,Neutral,0.5868498086929321,LABEL_2,General,General
2026-05-09,The title says it all. Affordable for my family and safe.,5,Best Music Platform Ever,the title say it all . affordable for my family and safe .,Neutral,0.5790182948112488,LABEL_2,General,General
2026-05-09,Kenny Rogers & Dolly Parton knock it right out of the park. Love them! 💕💕💕,5,Goodbye,kenny rogers & dolly parton knock it right out of the park . love they ! 💕 💕 💕,Positive,0.6000068783760071,LABEL_2,General,General
2026-05-09,"I’ve used Spotify since I first got a phone in 4th grade I’m now 22 and I just recently stopped paying for premium thinking, “some ads can’t be that bad…” WRONG!!! There’s now 5 minute long unskippable ads I can no longer put a song on queue look at lyrics or go backwards on a song/playlist and it’s basically the absolute worst app to possibly listen to music on unless you pay $29.99 a month and then you can unlock the same basic features that musi, SoundCloud, and even YouTube offer FOR FREE!!!!!!!",1,THIS APP SUCKS,"I ’ve use spotify since I first get a phone in 4th grade I ’m now 22 and I just recently stop pay for premium thinking , "" some ad can not be that bad … "" wrong ! ! ! there ’ now 5 minute long unskippable ad I can no long put a song on queue look at lyric or go backwards on a song / playlist and it ’s basically the absolute bad app to possibly listen to music on unless you pay $ 29.99 a month and then you can unlock the same basic feature that musi , soundcloud , and even youtube offer for free ! ! ! ! ! ! !",Negative,0.7725916504859924,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-09,"Spotify allows me to have access to many genres of music, languages and era’s, it never disappoints and with the high cost of everything it “still” remains reasonable. Most importantly, the feature I like best, is creating your own playlist and cataloging various types of music…

NOTHING LIKE IT 🎶

RVC 🎨",5,Spotify - is how I start each and every day.,"spotify allow I to have access to many genre of music , language and era ’s , it never disappoint and with the high cost of everything it "" still "" remain reasonable . most importantly , the feature I like well , be create your own playlist and catalog various type of music … 

 nothing like it 🎶 

 rvc 🎨",Neutral,0.9119426012039185,LABEL_2,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-09,I recommend using Spotify if u want to listen to music while using other apps. And u can look at the lyrics,5,Use Spotify,I recommend use spotify if u want to listen to music while use other app . and u can look at the lyric,Neutral,0.9595305919647217,LABEL_2,Music,Recommendation
2026-05-09,Best music app ever! I love the jam session option the most.,5,This is the app,good music app ever ! I love the jam session option the most .,Positive,0.9599359631538391,LABEL_2,Music,General
2026-05-09,I friken love this app,5,hello,I friken love this app,Positive,0.8281908631324768,LABEL_2,General,General
2026-05-09,I literally get to listen to rod wave on repeat while eating Arby’s,5,Best music streaming ever,I literally get to listen to rod wave on repeat while eat arby ’s,Neutral,0.5614983439445496,LABEL_2,General,General
2026-05-09,I was able to get a family account on here and was cheaper than a family plan on Apple Music . Spotify actually allows 1 more on the account that Apple Music. I like Apple Music but Spotify is so much better!!!,5,Absolutely worth the money!!!,I be able to get a family account on here and be cheap than a family plan on apple music . spotify actually allow 1 more on the account that apple music . I like apple music but spotify be so much well ! ! !,Positive,0.4186585545539856,LABEL_2,Music,General
2026-05-09,"It feels like everytime I go to play something on Spotify more and more stuff is locked behind a paywall. I’ve used Spotify for years, going on and off of premium multiple times. It’s never felt like such a useless app before now. They used to let you listen to music for a reasonable amount of time and then would play a reasonable amount of ads. That’s not a thing anymore. It plays ads more frequently than the app says it does, it plays either too many ads or too long. It’s just dumb I’m better off using YouTube to listen to music bc at least I can listen to a album there without having a random song I’ve never listened to, never liked, and don’t want to hear play in between EVERY single song on the album. Even having premium doesn’t feel worth it, it cost too much and instead of getting new features they just keep locking more of the things they already had for free behind the paywall. It’s ridiculous and not even close to worth the space it takes up on my phone. I doubt this app will ever be even a slight bit close to what it used to be and that’s a shame.",1,Wish I could give it a zero,"it feel like everytime I go to play something on spotify more and more stuff be lock behind a paywall . I ’ve use spotify for year , go on and off of premium multiple time . it ’ never feel like such a useless app before now . they use to let you listen to music for a reasonable amount of time and then would play a reasonable amount of ad . that ’s not a thing anymore . it play ad more frequently than the app say it do , it play either too many ad or too long . it ’ just dumb I ’m well off use youtube to listen to music bc at least I can listen to a album there without have a random song I ’ve never listen to , never like , and do not want to hear play in between every single song on the album . even have premium do not feel worth it , it cost too much and instead of get new feature they just keep lock more of the thing they already have for free behind the paywall . it ’ ridiculous and not even close to worth the space it take up on my phone . I doubt this app will ever be even a slight bit close to what it use to be and that ’ a shame .",Negative,0.7428032159805298,LABEL_0,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-09,The price I enrolled is not what I am paying for.,1,Lied about prices,the price I enrol be not what I be pay for .,Neutral,0.7343458533287048,LABEL_0,General,Monetization
2026-05-09,My besties and me can make songs together listen to albums and play clunk,5,Make a renew,my bestie and I can make song together listen to album and play clunk,Neutral,0.8161408305168152,LABEL_2,Music,General
2026-05-09,"There is a glitch where you can’t watch music videos anymore. I don’t know if it’s because I don’t have premium or I don’t live in the right location, but I can’t watch music videos now even though I could watch them but a week ago.",4,THE BEST but,"there be a glitch where you can not watch music video anymore . I do not know if it ’s because I do not have premium or I do not live in the right location , but I can not watch music video now even though I could watch they but a week ago .",Neutral,0.7724278569221497,LABEL_0,Music,Monetization
2026-05-09,"Spotify has all the songs you are looking for, there are no ads. It’s the best!",5,Spotify,"spotify have all the song you be look for , there be no ad . it ’ the good !",Neutral,0.7682216763496399,LABEL_2,Music,Monetization
2026-05-09,"This app Is so great, I mean I can literally have my own Spanish or English DJ! I can listen of line, and I can make my own account, and playlists. Also, I can search for songs, follow artist, and even Spotify make a top 50 global playlist! I also love that the app makes you your own personal playlist, and that at the end of the year you can see your activity and compete with friends.",2,Great app!,"this app be so great , I mean I can literally have my own spanish or english dj ! I can listen of line , and I can make my own account , and playlist . also , I can search for song , follow artist , and even spotify make a top 50 global playlist ! I also love that the app make you your own personal playlist , and that at the end of the year you can see your activity and compete with friend .",Neutral,0.3881078064441681,LABEL_2,"Music, Playlist/Shuffle",General
2026-05-09,It doesn’t have to be every music video I just really loved the music videos,5,Can you guys add back music videos?,it do not have to be every music video I just really love the music video,Positive,0.5092761516571045,LABEL_2,Music,General
2026-05-09,It really is the best because you can turn off your phone and there will still be music playing,5,Best free music app,it really be the good because you can turn off your phone and there will still be music play,Neutral,0.6093090772628784,LABEL_2,Music,General
2026-05-09,It has good songs for people but I wish less ads and does not cost money for no ads,5,Ads,it have good song for people but I wish less ad and do not cost money for no ad,Negative,0.7186616063117981,LABEL_2,Music,Monetization
2026-05-09,Uhhhhh I don’t have much to say it gives you a playlist if you want it and this is the most songs I’ve ever seen,5,Not much to say,uhhhhh I do not have much to say it give you a playlist if you want it and this be the most song I ’ve ever see,Neutral,0.5538176894187927,LABEL_2,"Music, Playlist/Shuffle",General
2026-05-09,Cous it bad simple😏😭🐒🤣,2,Bad,cous it bad simple 😏 😭 🐒 🤣,Negative,0.5505110621452332,LABEL_0,General,Monetization
2026-05-09,I love this app my friends love it to I like it because it has everything any thing you want podcasts and my friends like it because it has “I am a pancake”,5,Great,"I love this app my friend love it to I like it because it have everything any thing you want podcast and my friend like it because it have "" I be a pancake """,Positive,0.6784387826919556,LABEL_2,Podcast,General
2026-05-09,I know the lyrics can be translated into english but i would like it if there was romanized japanese so english speakers can sing if they want 😃.,5,please add romanized japanese,I know the lyric can be translate into english but I would like it if there be romanize japanese so english speaker can sing if they want 😃 .,Neutral,0.9360833764076233,LABEL_2,General,General
2026-05-09,It’s tuff 🔥,5,.,it ’ tuff 🔥,Negative,0.5066307783126831,LABEL_2,General,General
2026-05-09,This is the best music app I have ever had so good for listening to podcasts music and listening yo what you ❤️ it makes me so happy 😁 because there are so many apps I could have chosen but I chose this one because I grew up with and I’ve always loved it 😍,5,My music bestie,this be the good music app I have ever have so good for listen to podcast music and listening yo what you ❤ ️ it make I so happy 😁 because there be so many app I could have choose but I choose this one because I grow up with and I ’ve always love it 😍,Positive,0.9826104044914246,LABEL_2,"Podcast, Music",General
2026-05-09,"BEST. APP. EVER!!! I have the biggest selection of songs ever, and premium is being paid for by my dad so now it’s extra cool! Also, I found the ORIGINAL TRACKS to MEMES!!! Thank you for making this app!",5,I don’t even know what to say…,"well . app . ever ! ! ! I have the big selection of song ever , and premium be be pay for by my dad so now it ’ extra cool ! also , I find the original track to meme ! ! ! thank you for make this app !",Positive,0.42026278376579285,LABEL_2,Music,Monetization
2026-05-09,I check out my song releases here to check audio quality.,5,I release music,I check out my song release here to check audio quality .,Neutral,0.958417534828186,LABEL_1,Music,General
2026-05-09,"Can’t live without it. Any song, in this universe,at the touch of a finger.  What a perfect idea. Thank you Spotify. 
-L. Esquivel, Tenafly NJ",5,Spotify,"can not live without it . any song , in this universe , at the touch of a finger .   what a perfect idea . thank you spotify . 
 -l . esquivel , tenafly nj",Positive,0.5556150078773499,LABEL_2,Music,Design/UI
2026-05-09,They overload u with adds after 1 song,1,James,they overload u with add after 1 song,Neutral,0.7968531250953674,LABEL_1,Music,"Monetization, Technical"
2026-05-09,Simple and easy to use i can listen to music for free unlike other apps like Apple Music as long as it doesn’t get banned in the USA i will never stop using this app,4,Amazing,simple and easy to use I can listen to music for free unlike other app like apple music as long as it do not get ban in the usa I will never stop use this app,Positive,0.6275363564491272,LABEL_2,Music,Monetization
2026-05-09,I can’t stop listening to this song,5,Lovely Song,I can not stop listen to this song,Negative,0.5348464846611023,LABEL_2,Music,General
2026-05-09,"LIKE YOUTUBE/GOOGLE, this platform and their affiliates are using AI to manipulate YOUR content that YOUR viewers are trying to watch.",1,CREATORS BEWARE!,"like youtube / google , this platform and their affiliate be use ai to manipulate your content that your viewer be try to watch .",Negative,0.4832274913787842,LABEL_0,General,General
2026-05-09,I love Spotify. Keep up with the good work guys,5,Oscar,I love spotify . keep up with the good work guy,Positive,0.9527224898338318,LABEL_2,General,General
2026-05-12,"Tried em’ all. 

Best by far. 

User for over 15 years…….

😎🤘",5,ExcelantA.,"try em ' all . 

 well by far . 

 user for over 15 year …… . 

 😎 🤘",Neutral,0.65944504737854,LABEL_2,General,General
2026-05-12,This is such a good app if someone texts me I can leave the app to reply without the music stopping and I can make playlists so I can listen to the music that I like and want and I give this app a 10\10 I love it it doesn’t cost money unless you want a membership so if you don’t have this app you NEED to DOWNLOAD IT LIKE RIGHT NOW SO IF UR THINKING ABOUT DOWNLOADING THIS APP NO NEED TO THINK ANYMORE JUST DOWNLOAD IT……….. I hope you guys do also JESUS LOVES YOU SOOOO MUCH,5,Adryians review,this be such a good app if someone text I I can leave the app to reply without the music stop and I can make playlist so I can listen to the music that I like and want and I give this app a 10\10 I love it it do not cost money unless you want a membership so if you do not have this app you need to download it like right now so if ur think about download this app no need to think anymore just download it … …… .. I hope you guy do also jesus love you soooo much,Neutral,0.6974048614501953,LABEL_2,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-12,I absolutely love Spotify. Nothing compares all your music one place you can make your own playlist and have it wherever you go. I can’t live without it.,5,Game changer,I absolutely love spotify . nothing compare all your music one place you can make your own playlist and have it wherever you go . I can not live without it .,Positive,0.9008875489234924,LABEL_2,"Music, Playlist/Shuffle",General
2026-05-12,It is a good app and you can use it for all songs,5,Hi,it be a good app and you can use it for all song,Neutral,0.6845741271972656,LABEL_2,Music,General
2026-05-12,"Only giving it 4 stars instead of 5 because Spotify DJ really doesn’t need to remind me I listened to a song 57 times in a row last week, or 45,000 hours last year.",4,Spotify DJ needs to chill,"only give it 4 star instead of 5 because spotify dj really do not need to remind I I listen to a song 57 time in a row last week , or 45,000 hour last year .",Neutral,0.7221484184265137,LABEL_1,Music,Monetization
2026-05-12,This has been the bane of my existence for a bout 2 weeks. On a new iPad pro with spotify as a window whenever I click on an artists profile the whole app crashes.,1,iPad OS BUG!!!,this have be the bane of my existence for a bout 2 week . on a new ipad pro with spotify as a window whenever I click on an artist profile the whole app crash .,Negative,0.7026149034500122,LABEL_0,Music,"Monetization, Technical"
2026-05-12,I love it so much! It is so easy to listen to music and you make make playlist of your own!,5,Spotify review,I love it so much ! it be so easy to listen to music and you make make playlist of your own !,Positive,0.944403350353241,LABEL_2,"Music, Playlist/Shuffle",General
2026-05-12,"I wish we had unlimited skips, especially without premium, because sometimes I HAAATTTTEEEEE some of my songs in my playlist and I just get tired of them, BUTT great app and ya! 😀👍",5,"Good app, BUTT!!","I wish we have unlimited skip , especially without premium , because sometimes I haaatttteeeee some of my song in my playlist and I just get tired of they , butt great app and ya ! 😀 👍",Negative,0.4436934292316437,LABEL_2,"Music, Playlist/Shuffle","Monetization, Technical"
2026-05-12,I love this app so much,5,Best app ever,I love this app so much,Positive,0.9839120507240295,LABEL_2,General,General
2026-05-12,it’s really good but they bombart me with ads,4,love it,it ’ really good but they bombart I with ad,Positive,0.8507629632949829,LABEL_1,General,Monetization
2026-05-12,I love the app but I just dislike that I have to pay monthly to a service since it was free at first but I can still listen to music so 4.5,4,Cost,I love the app but I just dislike that I have to pay monthly to a service since it be free at first but I can still listen to music so 4.5,Negative,0.25054797530174255,LABEL_0,Music,Monetization
